Sku	Descrição	Sessão	Sub Sessão	Marca	Fabricante	NCM	Ean13	Peso	Peso com embalagem	Comprimento	Largura	Altura	Foto	Preço	Preço Promocional	Possuí estoque
74424	VALVULA TERMOSTATICA C4 1.4 8V 05/12 / 1.6 16V FLEX 09/... / 206 1.4 8V 05/12 / 1.6 16V 01/... / 207 1.4 8V FLEX 08/... / 307 1.6 16V 02/... / BERLINGO / PARTNER 1.6 16V 03/... MOTOR TU3JP/TU5JP4 (89?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871759	200	200	12.50	9,5	8	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74424.jpg	36,68	36,68	S
74425	FLANGE BOMBA DE AGUA 206 1.4 8V 04/... / C3 1.4 8V FLEX 06/... MOTOR TU3JP (PARTE TRASEIRA DA BOMBA) - BROALAU	Auto Peças	Bombas De Água			84139190	7908304871667	350		12.50	9,5	8	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74425.jpg	37,39	37,39	N
74426	VALVULA TERMOSTATICA (C/ CARCACA) RANGER 2.3 16V GAS. 05/11 / 2.5 16V FLEX 12/... / ECOSPORT 2.0 16V 04/11 / FOCUS 2.0 16V 05/08 / FUSION 2.3/2.5 06/12 MOTOR DURATEC (82?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871766	280	280	12.50	9,5	8	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74426.jpg	59,73	59,73	S
74427	VALVULA TERMOSTATICA (C/ CARCACA) ECOSPORT / FOCUS 2.0 16V FLEX 12/... MOTOR DURATEC (89?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871773	320	320	14.50	9,3	10,9	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74427.jpg	70,85	70,85	N
74428	VALVULA TERMOSTATICA COMPLETA (C/ CARCACA E SENSOR) C3 1.6 16V FLEX 06/... / C4 1.6 16V 09/... / 206 1.6 16V 05/... / BERLINGO / PARTNER 1.6 16V 05/... MOTOR TU5JP4 (91?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871827	390	390	14.50	9,3	10,9	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74428.jpg	75,72	75,72	S
74429	VALVULA TERMOSTATICA COMPLETA (C/ CARCACA E SENSOR) MINI COOPER (R55/R56/R57/R61) 1.6 16V TURBO 06/14 (105?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871834	780	780	25.00	17	15	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74429.jpg	197,97	197,97	S
74430	VALVULA TERMOSTATICA (C/ SENSOR) UNO 1.0/1.4 8V EVO FLEX 10/16 / PUNTO 1.4 FLEX 11/16 / FIAT 500 1.4 GAS 10/16 / FIORINO 1.4 8V EVO FLEX 14/16 / GRAND SIENA 1.4 8V EVO FLEX 12/16 / PALIO 1.0/1.4 8V EVO FLEX 11/16 (88?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871780	330	330	12.50	9,5	8	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74430.jpg	64,55	64,55	S
74431	VALVULA TERMOSTATICA (C/ CARCACA) PALIO / SIENA / STRADA 1.6 16V 98/02 / LINEA 1.9 16V 08/... / BRAVA / MAREA 1.6 16V 96/... (88?C) - BROALAU	Auto Peças	Válvulas	Válvulas				900		18.50	14,7	11,7	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74431.jpg	136,27	136,27	N
74432	VALVULA TERMOSTATICA COMPLETA (C/ CARCACA E SENSOR) MB CLASSE C (W205) C200 2.0 14/... / CLASSE E (W213) E250 / E300 / E350 2.0 13/... / SLC (R172) 200 2.0 16/... / GLC (C253) 250 / 300 2.0 16/... (103?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871841	1050	1050	40.50	11	19,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74432.jpg	460,67	460,67	S
74433	VALVULA TERMOSTATICA DUCATO / BOXER / JUMPER 2.8 8V 99/09 (79?C) - BROALAU	Auto Peças	Válvulas			84818021	7908304871803	310	310	12.50	9,5	8	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74433.jpg	64,89	64,89	S
74434	VALVULA TERMOSTATICA COMPLETA (C/ CARCACA E SENSOR) BMW SERIE 1 (F20/F21) 116I / 118I / 120I 1.6 11/... / SERIE 3 (F30/F80) 316I/320I 1.6 12/16 (105?) - BROALAU	Auto Peças	Válvulas			84818021	7908304871858	490	490	18.50	14,7	11,7	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74434.jpg	279,88	279,88	S
74439	PARAFUSO CABECOTE (JOGO) FRONTIER 2.5 8V TD25 98/02 (M12X1,50X112 18PCS) (USAR C/ CABECOTE 28474) - FRONTIER	Auto Peças	Diversos	Diversos		73181500	7908304871605	1950		27.50	18	2,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74439.jpg	104,67	104,67	S
74441	PARAFUSO CABECOTE (JOGO) SPRINTER 311/313/413 2.2 16V CDI OM611 02/11 (M12X1,75X102 10PCS) (USAR C/ CABECOTE 18711) - FRONTIER	Auto Peças	Diversos	Diversos		73181500	7908304871612	1070		27.50	18	2,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74441.jpg	67,15	67,15	N
74449	PARAFUSO CABECOTE (JOGO) DAKOTA 2.5 8V TD 98/01 / GRAND CHEROKEE 3.1 10V  TD 99/01 MOTOR VM (M12X1,75X116 4PCS) (M12X1,75X80 4PCS) (M14X200X136 10PCS) (USAR C/ CABECOTE 19272) - FRONTIER	Auto Peças	Diversos	Diversos			7908304878987	2430		27.50	18	25	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74449.jpg	178,45	178,45	S
74452	BIELA RENEGADE 15/... / TORO 16/... / ARGO / CRONOS 17/21 / PALIO / WEEKEND 11/20 / GRAND SIENA 11/21 / STRADA 11/20 / DOBLO 11/21 / PUNTO / LINEA 11/17 / IDEA 11/16 / BRAVO 11/16 MOTORES 1.6/1.8 16V E-TORQ - FRONTIER	Auto Peças	Bielas	Bielas			7908304874361	460		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74452.jpg	150,09	150,09	N
74456	VALVULA TERMOSTATICA (REFIL) IVECO DAILY 2.8 8V 3510/4912 98/07 / DUCATO / BOXER / JUMPER 2.8 8V 98/05 (82?C) - AUTOTEC	Auto Peças	Válvulas			84818021	6972885543214	70	70	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74456.jpg	28,89	28,89	S
74457	BOMBA ALTA PRESSAO IVECO DAILY 35S14 / 55C16 / 45S14 / 45C16 / 55C17 / 70C16 / 70C17 3.0 16V (EURO 5) 12/... - ORIGINAL IVECO	Auto Peças	Diversos	Diversos			6972885543221	3044		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74457.jpg	4423,82	4423,82	N
74458	KIT CORRENTE COMPLETO IVECO DAILY 3.0 16V 08/13 (EURO 3) (2 CORRENTES, 5 ENGRENAGENS, 2 TENSORES, 6 GUIAS, 1 PARAFUSO) - ORIGINAL IVECO	Auto Peças	Kit Corrente			84099999	6972885543238	4120	4120	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74458.jpg	1377,5	1377,5	S
74459	FILTRO COMBUSTIVEL IVECO DAILY 35S14 / 40S14 / 45S17 / 50C17 / 55C17 / 70C17 3.0 16V (EURO 5) 12/... - ORIGINAL IVECO	Auto Peças	Filtros	Filtros			6972885543245	150		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74459.jpg	28,22	28,22	N
74460	FILTRO AR (MOTOR) NOVA DAILY MY 35-150 / 45-170 / 55-170 / 65-170 / 70-170 2.3 16V 19/... - ORIGINAL IVECO	Auto Peças	Filtros	Filtros		84213100	6972885543252	630		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74460.jpg	89,34	89,34	N
74461	FILTRO RESPIRO MOTOR NOVA DAILY 35S14 / 35S14 HD / 40S16 / 45S14 / 45S16 / 55C16 / 70C15 / 70C16 / 70C16 HD / 40S14 / 45S17 / 50C17 / 55C17 / 70C17 / 70C17 3.0 16V EURO 3 / EURO 5 08/... - ORIGINAL IVECO	Auto Peças	Filtros			84213100	6972885543269	80	80	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74461.jpg	31,22	31,22	N
74462	PUXADOR PORTA DIANT. LD (APOIO BRACO) DAILY 3510 / 3513 / 3813 / 4012 / 4013 / 4910 / 4912 / 5013 / 5912 / 6012 / 6013 / 7012 / 7013 2.8 8V 97/07 - ORIGINAL IVECO	Auto Peças	Maçanetas			83023000	6972885543276	200	200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74462.jpg	29,24	29,24	S
74463	PUXADOR PORTA DIANT. LE (APOIO BRACO) DAILY 3510 / 3513 / 3813 / 4012 / 4013 / 4910 / 4912 / 5013 / 5912 / 6012 / 6013 / 7012 / 7013 2.8 8V 97/07 - ORIGINAL IVECO	Auto Peças	Maçanetas	Maçanetas		83023000	6972885543283	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74463.jpg	29,24	29,24	N
74466	GUIA PORTA CORREDICA INFERIOR (COMPLETO) MASTER 2.8 8V 02/04 / 2.5 16V 05/12 (EMBAL. 10 PCS) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		87082999	7908304878727	1400	1500	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74466.jpg	127,83	127,83	S
74467	SUPORTE FILTRO OLEO JETTA 2.5 20V 05/10 (USA RADIADOR 73697) (EMBAL 12 PCS) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		87089990	7908304878758	840	940	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74467.jpg	426,58	426,58	S
74469	BANDEJA DIANT. LD (C/ PIVO) FIESTA CLASS HATCH / SEDAN 09/14 (C/ DIR. HIDRAULICA) - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879755	5520	5520	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74469.jpg	226,56	226,56	S
74470	BANDEJA DIANT. LE (C/ PIVO) FIESTA CLASS HATCH / SEDAN 09/14 (C/ DIR. HIDRAULICA) - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879762	5530	5530	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74470.jpg	226,56	226,56	S
74471	BANDEJA DIANT. LD (C/ PIVO) VERA CRUZ 07/12 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304880720	5200	5200	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74471.jpg	235,46	235,46	S
74472	BANDEJA DIANT. LE (C/ PIVO) VERA CRUZ 07/12 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304880737	5020	5020	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74472.jpg	235,46	235,46	S
74473	BANDEJA DIANT. LD (C/PIVO) SENTRA 07/13 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874538	3360	3360	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74473.jpg	155,47	155,47	S
74474	BANDEJA DIANT. LE (C/PIVO) SENTRA 07/13 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874569	3360	3360	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74474.jpg	155,45	155,45	S
74475	BANDEJA DIANT. LD (C/ PIVO) HRV 15/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876846	4180	4180	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74475.jpg	267,84	267,84	S
74476	BANDEJA DIANT. LE (C/ PIVO) HRV 15/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876853	4180	4180	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74476.jpg	267,84	267,84	S
74477	BANDEJA DIANT. LD (C/ PIVO) ARGO / CRONOS 17/... / STRADA (NOVA) 20/... - ALLEN	Auto Peças	Bandejas E Braços	Bandejas E Braços			7908304877973	3380		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74477.jpg	167,07	167,07	N
74478	BANDEJA DIANT. LE (C/ PIVO) ARGO / CRONOS 17/... / STRADA (NOVA) 20/... - ALLEN	Auto Peças	Bandejas E Braços	Bandejas E Braços			7908304877997	3380		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74478.jpg	167,07	167,07	N
74479	BANDEJA DIANT. LD (C/ PIVO) WRV 17/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876716	3000	3000	61.00	47	16	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74479.jpg	173,98	173,98	S
74480	BANDEJA DIANT. LE (C/ PIVO) WRV 17/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876723	3000	3000	61.00	47	16	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74480.jpg	173,98	173,98	S
74481	BANDEJA DIANT. LD (C/ PIVO) SOUL 09/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879779	3700	3800	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74481.jpg	173,57	173,57	S
74482	BANDEJA DIANT. LE (C/ PIVO) SOUL 09/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879786	3700	3800	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74482.jpg	173,57	173,57	N
74483	BANDEJA DIANT. INF. LD (C/ PIVO) L200 TRITON 2.4 16V DIESEL 16/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876808	8537	8637	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74483.jpg	406,7	406,7	S
74484	BANDEJA DIANT. INF. LE (C/ PIVO) L200 TRITON 2.4 16V DIESEL 16/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876815	8537	8637	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74484.jpg	406,7	406,7	S
74485	BANDEJA DIANT. SUP. LD (C/ PIVO) L200 TRITON 2.4 16V DIESEL 16/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876822	3240	3240	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74485.jpg	252,89	252,89	S
74486	BANDEJA DIANT. SUP. LE (C/ PIVO) L200 TRITON 2.4 16V DIESEL 16/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304876839	3230	3230	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74486.jpg	252,89	252,89	S
74487	BANDEJA DIANT. LD (C/ PIVO) ONIX HATCH/PLUS 1.0 TURBO 20/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879793	3300	3400	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74487.jpg	199,06	199,06	S
74488	BANDEJA DIANT. LE (C/ PIVO) ONIX HATCH/PLUS 1.0 TURBO 20/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879809	3300	3400	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74488.jpg	199,06	199,06	S
74489	BANDEJA DIANT. LD (C/ PIVO) SENTRA 14/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304877829	2930	2930	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74489.jpg	170,88	170,88	S
74490	BANDEJA DIANT. LE (C/ PIVO) SENTRA 14/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304877836	2930	2930	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74490.jpg	170,86	170,86	S
74491	KIT DE EMBREAGEM (PLATO/DISCO/ROLAMENTO) BOXER / JUMPER 2.0 BLUEHDI 19/... DIAM: 260 EST: 21 - MECARM	Auto Peças	Embreagens	MECARM		87089300	8051277505981	10270	10270	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74491.jpg	1011,91	1011,91	S
74492	CAIXA DE DIRECAO HIDRAULICA AMAROK 2.0 16V TDI 10/... / TOUAREG 3.2/3.6 V6 / 4.2 V8 03/10 / Q7 3.0 TFSI 10/15 / 3.6/4.2 FSI 06/10 / CAYENNE 4.5/4.8 S V8 / 3.2/3.6 V6 02/10 (SISTEMA ZF) - ROC	Auto Peças	Caixas De Direção	Caixas De Direção		87089483	7908304876945	5500		137.00	15,5	22,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74492.jpg	1441,26	1441,26	N
74493	BANDEJA DIANT. LE (C/ PIVO) MEGANE 07/... / MEGANE GRAND TOUR 06/12 / SCENIC / GRAN SCENIC 05/10 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874552	2890	2890	50.00	45	10	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74493.jpg	159,71	159,71	S
74494	BANDEJA DIANT. LD (C/ PIVO) MEGANE 07/... / MEGANE GRAND TOUR 06/12 / SCENIC / GRAN SCENIC 05/10 - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874521	2910	2910	50.00	45	10	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74494.jpg	159,71	159,71	S
74495	BANDEJA DIANT. LD (S/ PIVO) MASTER 2.3 16V 13/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879380	9770	9770	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74495.jpg	464,1	464,1	S
74496	BANDEJA DIANT. LE (S/ PIVO) MASTER 2.3 16V 13/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304879397	9600	9700	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74496.jpg	464,1	464,1	S
74497	BANDEJA DIANT. LD (C/ PIVO) CRETA (1? GER.) 17/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874514	3280	3280	55.00	60	10	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74497.jpg	173,1	173,1	S
74498	BANDEJA DIANT. LE (C/ PIVO) CRETA (1? GER.) 17/... - ALLEN	Auto Peças	Bandejas E Braços	ALLEN		87089990	7908304874545	3300	3300	55.00	60	10	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74498.jpg	173,1	173,1	S
74499	JUNTA HOMOCINETICA LADO RODA CIVIC 1.6 4CC V-TECH 97/00 MEDIDA: 26 X 32 X 55 X 87 (C/ABS 50 DENTES) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304874972	2260	2260	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74499.jpg	113,55	113,55	S
74500	JUNTA HOMOCINETICA LADO RODA HILUX 2.8 4CC 4X4 97/01 MEDIDA: 26 X 27 X 60 X 94 (S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304875153	3150	3150	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74500.jpg	98,78	98,78	S
74502	JUNTA HOMOCINETICA LADO RODA CELTA 1.0 MPFI/VHC / 1.4 06-00/... (ROSCA M20X1) / CLASSIC 1.0/1.6 04/... (DANA) / CORSA 1.0/1.4/1.6 94/... (DANA) / MONTANA 1.4 8V 10/... (GKN) / PRISMA1.0/1.4 8V 07/... MED: 22 X 28 X 52 X 80 (S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304874934	1910	1910	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74502.jpg	81,73	81,73	S
74504	JUNTA HOMOCINETICA LADO RODA GOL 1.0 8V/16V / POWER / TURBO 97/08 / PARATI 1.0 MI 16V 97/07 (TDS EIXO DANA / EIXO GARMA) MEDIDA: 22 X 28 X 51 X 80 (TRAVA INT. - S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304875139	1690	1690	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74504.jpg	62,78	62,78	S
74505	JUNTA HOMOCINETICA LADO CAMBIO (TULIPA + TRIZETA) AUDI A3 1.8 TURBO TIPTRONIC 180CV 99/... / A4 1.8 T TIPTRONIC 180 CV / PASSAT 1.8 T 180 CV 98/... MEDIDA: 34 (TRIZETA) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304874828	2040	2040	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74505.jpg	129,75	129,75	S
74507	JUNTA HOMOCINETICA LADO RODA COROLLA 1.6 / 1.8 4CC 00/01 MEDIDA: 26 X 24 X 56 X 83 (C/ABS 48 DENTES) - DRIVETEC	Auto Peças	Juntas Homocinéticas	Juntas Homocinéticas				2050		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74507.jpg	116,96	116,96	N
74508	JUNTA HOMOCINETICA LADO RODA CORSA 1.0/1.4/1.6 94/... / CLASSIC 1.0/1.6 04/... / MONTANA 1.8 8V 04/... MEDIDA: 22 X 22 X 52 X 81 SISTEMA DELPHI (S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304875016	1930		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74508.jpg	99,92	99,92	N
74509	JUNTA HOMOCINETICA LADO RODA COURIER/FIESTA 1.6 ZETEC ROCAM 99/... / KA 1.6 ZETEC 00/... / ECOSPORT/FIESTA 1.0/1.6 02/... / FOCUS 1.6 ZETEC ROCAM 05/... MEDIDA: 25 X 21 X 53 X 75 (S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	DRIVETEC		87089990	7908304875030	1750	1750	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74509.jpg	102,7	102,7	S
74510	JUNTA HOMOCINETICA LADO RODA CIVIC 06/... MANUAL MEDIDA: 26 X 24 X 59 X 81 (S/ABS) - DRIVETEC	Auto Peças	Juntas Homocinéticas	Juntas Homocinéticas				2150		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74510.jpg	117,17	117,17	N
74516	COROA SENSOR ROTACAO S10 2.5 16V FLEX 15/22 / EQUINOXX 2.0 16V 18/21 (EMBAL. 50 PCS) ? DRIVETEC	Auto Peças	Diversos	DRIVETEC		87089990	7908304877379	270	270	0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74516.jpg	69,41	69,41	S
74518	ANEL DE SEGMENTO 0,50 206 / 307 / 406 / 806 / XSARA / PICASSO 2.0 16V 01/... MOTOR EW10J4 MEDIDA 85,5 X 1,2 X 1,5 X 2,5 - FRONTIER	Auto Peças	Anéis De Segmento	Anéis De Segmento		84099116	7908304872015	200		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74518.jpg	129,4	129,4	S
74519	ANEL DE SEGMENTO 0,40 PUNTO / DOBLO/ IDEA / LINEA 1.8 16V FLEX E-TORQ MEDIDA 80,9 X 1,2 X 1,2 X 2,5 - FRONTIER	Auto Peças	Anéis De Segmento	Anéis De Segmento		84099116	7908304872022	100		0.00	0	0	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74519.jpg	95,36	95,36	S
74520	INTERRUPTOR VIDRO ELETRICO DIANT. LE RANGER 2.2 16V / 3.2 20V DIESEL 12/... - DRIVETEC	Auto Peças	Sensores	Sensores		85365090	7908304871902	127		14.00	7,5	7	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74520.jpg	131,66	131,66	N
74521	VALVULA AQUECIMENTO (AR QUENTE) RANGER / EXPLORER 4.0 V6 GAS. 98/11 / F250 4.2 GAS. 99/11 (C/ AR CONDICIONADO) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		84152090	7908304871919	130	130	11.00	11	9	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74521.jpg	35,74	35,74	S
74522	VALVULA TERMOSTATICA COMPLETA (C/ CARCACA E SENSOR) RANGER 2.2/3.2 TD 12/... (88?C) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		84818021	7908304871926	420	420	16.50	11,5	11,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74522.jpg	156,86	156,86	S
74523	MODULO COMBUSTIVEL COMPLETO (SENSOR / BOMBA / PRE FILTRO) RANGER 2.2 16V / 3.2 20V DIESEL 12/... (EMBAL. 10 PCS) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		84133020	7908304871933	1180	1180	17.00	17	35	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74523.jpg	555,61	555,61	S
74524	BOMBA DIRECAO HIDRAULICA RANGER 2.2 16V / 3.2 20V DIESEL 12/16 - DRIVETEC	Auto Peças	Diversos	DRIVETEC		84136019	7908304871940	2040	2040	16.00	16	15	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74524.jpg	318,11	318,11	S
74525	FILTRO DE AR (CABINE) RANGER 2.2/3.2 DIESEL / 2.5 FLEX 12/... (EMBAL. 50 PCS) - DRIVETEC	Auto Peças	Diversos	Diversos		84213100	7908304871957	130		24.00	23	3,5	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74525.jpg	11,39	11,39	S
74526	SUPORTE FILTRO COMBUSTIVEL (COMPLETO) RANGER 2.2 16V / 3.2 20V DIESEL 12/... (EMBAL. 20 PCS) - DRIVETEC	Auto Peças	Diversos	DRIVETEC		87089990	7908304876440	281	381	20.00	14	15	https://www.isapab2b.com.br/Oracle Content/B2B (Infra Ti)/Auto/big/74526.jpg	176,6	176,6	S
